coef,0,1,2,3,4,5
text_clash win return,-0.011746456481299818,-0.10514472091845224,-0.27565590531527934,0.15461961803308738,0.10231745827513493,0.13561000640681029
text_clashing,-0.017962083657384918,0.05996001836671007,0.10507530895085715,-0.10118215818164783,-0.03689165858272306,-0.008999426895814497
text_clashing reveals,-0.017962083657384918,0.05996001836671007,0.10507530895085715,-0.10118215818164783,-0.03689165858272306,-0.008999426895814497
text_clashing reveals puts,-0.017962083657384918,0.05996001836671007,0.10507530895085715,-0.10118215818164783,-0.03689165858272306,-0.008999426895814497
text_class,-0.01440520430364935,-0.09178979216034167,0.12828242807078777,0.019023094398271056,-0.011235451846688933,-0.02987507415837945
text_class gain,-0.007180177073025857,-0.04217379436748813,0.062124335908367474,-0.008488093304418595,-0.004236139740116223,-4.613142331692507e-05
text_class gain level,-0.007180177073025857,-0.04217379436748813,0.062124335908367474,-0.008488093304418595,-0.004236139740116223,-4.613142331692507e-05
text_claw,0.12828652568369286,-0.12920364003861348,-0.05026156806868081,0.11070454079814081,-0.05068662645658857,-0.008839231917951827
text_claws,0.05368183256924663,0.5084581641198436,-0.20144017482622115,-0.21248298985163688,-0.051029968143111004,-0.09718686386812724
text_cleansing,-0.011571399118950906,-0.6683418039248681,-0.07856647513333506,-0.15808516849489754,-0.32453875443850144,1.2411036011105705
text_cleanup,-0.009010094128181344,-0.0224770492622716,0.1833720827671834,-0.091431856266293,-0.030846643739256552,-0.029606439371184765
text_cleanup step,-0.007360777804100357,-0.020242637975863415,0.21953476646469988,-0.08955761786420022,-0.09701334425077013,-0.005360388569766963
text_cleave,-0.5613226959453884,-0.19584052280882164,0.18643632116524597,0.42070283008472026,0.07176383618689443,0.07826023131735242
text_cleave cleave,-0.009861439947810892,-0.03567873014381895,0.0966399155593531,-0.1556000877553257,0.051587338763863386,0.052913003523742404
text_cleave cleave cost,-0.009861439947810892,-0.03567873014381895,0.0966399155593531,-0.1556000877553257,0.051587338763863386,0.052913003523742404
text_cleave cost,-0.009861439947810892,-0.03567873014381895,0.0966399155593531,-0.1556000877553257,0.051587338763863386,0.052913003523742404
text_cleave cost remove,-0.009861439947810892,-0.03567873014381895,0.0966399155593531,-0.1556000877553257,0.051587338763863386,0.052913003523742404
text_cleaver,0.0823054016595393,-0.009153525472613295,0.285125681337554,0.167277145308914,-0.3227500779036752,-0.2028046249297104
text_cleric,0.03523286050385135,-0.11129058433416268,-0.09859781605224507,-0.21963522400273267,-0.11269446967839387,0.5069852335636914
text_cleric gain,0.035007250813556524,-0.017353661628430245,-0.0005263129975784965,-0.002895226873676548,-0.09827646540590419,0.08404441609203413
text_cleric gain life,0.035007250813556524,-0.017353661628430245,-0.0005263129975784965,-0.002895226873676548,-0.09827646540590419,0.08404441609203413
text_cleric rogue,-0.03502631289996264,-0.16712417166283228,-0.06314884234558661,-0.13570473624325333,0.17835518327947975,0.22264887987215834
text_cleric rogue warrior,-0.03502631289996264,-0.16712417166283228,-0.06314884234558661,-0.13570473624325333,0.17835518327947975,0.22264887987215834
text_clerics,-0.007285190154478487,-0.15898889722666107,-0.07491968148419544,-0.042706690024018654,0.24221641005749192,0.041684048831860915
text_cloak,0.004325316945065644,0.14051356762538714,0.6824885901522623,-0.1758976748614926,-0.5488980370226144,-0.10253176283863956
text_clockwork,0.4081291670577212,-0.08927243298892197,-0.12156081871400656,-0.15439486194974086,-0.04785966649534148,0.004958613090294482
text_cloud,0.05008743424918308,-0.4116225766592025,0.41766757112471237,-0.04958985524416609,0.07975137458845227,-0.08629394805898324
text_clue,-0.013910263580241129,0.3286300403271202,0.1717191867626389,-0.2840325283750027,-0.4424087160087518,0.24000228087422673
text_clue token,0.0059042156698554515,0.4238758654011659,-0.12129112890321733,-0.2211170242145621,-0.2769905883847782,0.1896186604315208
text_clue token artifact,0.006599709974881808,0.15848643743930108,-0.07002563722162133,-0.20379439901874785,-0.27499875005265634,0.3837326388788292
text_cluestone,0.025325349720381536,-0.009055032965606979,-0.008892116985131414,-0.0024985257336927,-0.0035061326341027056,-0.0013735414018472177
text_cluestone add,0.012662674860190768,-0.0045275164828034896,-0.004446058492565707,-0.00124926286684635,-0.0017530663170513528,-0.0006867707009236088
text_cluestone add sacrifice,0.012662674860190768,-0.0045275164828034896,-0.004446058492565707,-0.00124926286684635,-0.0017530663170513528,-0.0006867707009236088
text_cluestone draw,0.012662674860190768,-0.0045275164828034896,-0.004446058492565707,-0.00124926286684635,-0.0017530663170513528,-0.0006867707009236088
text_coast,0.0011511763693077724,-0.11404012577858377,0.7118328917806107,-0.07502001606695022,-0.08953474786115258,-0.43438917844325586
text_cohort,-0.044854888631290835,-0.2515951861951358,-0.3788922432956709,-0.10358589635208394,0.4060732272257838,0.37285498724841265
text_cohort tap,-0.0007503495327784024,-0.05046441096962586,-0.16971516955542698,0.036989764322355276,-0.01561206961104943,0.19955223534653166
text_cohort tap untapped,-0.0007503495327784024,-0.05046441096962586,-0.16971516955542698,0.036989764322355276,-0.01561206961104943,0.19955223534653166
text_coin,0.18079920227541402,-0.3510242373717809,0.07249979818552411,0.7883694149200551,-0.3844892154164206,-0.3061549625928122
text_coin flip,-0.005873661498902696,-0.041629945217318595,0.09943942544406094,0.18106829171970468,-0.039547791215767916,-0.19345631923177936
text_coin lose,0.0011472820494551248,-0.2730715227036435,0.0713310227025316,0.2600337939656979,-0.03434919553084292,-0.025091380483212432
text_coin lose flip,0.0011472820494551248,-0.2730715227036435,0.0713310227025316,0.2600337939656979,-0.03434919553084292,-0.025091380483212432
text_coin win,0.19452147233506284,-0.02166285613124326,-0.04081042370772811,0.07283612150759752,-0.11912559102040521,-0.08575872298328222
text_coin win flip,0.19452147233506284,-0.02166285613124326,-0.04081042370772811,0.07283612150759752,-0.11912559102040521,-0.08575872298328222
text_coins,0.022216688547143985,-0.0018121681244389109,-0.005008965134919096,-0.013171191265660949,-0.0012201432810512443,-0.0010042207410741028
text_collector,-0.022014970784598947,-0.41062204790967005,-0.17511747645631204,0.16433926238356872,0.8164531967790303,-0.37303796401203393
text_colony,-0.014719886038831571,-0.07453486586434918,-0.018514607783785365,-0.2565276961961366,0.38921307171081565,-0.02491601582770955
text_color,1.0288310919720292,-0.024796885676748235,-0.0533964508478452,-0.5223059681930436,-0.09722279056526384,-0.33110899668913546
text_color +1/+1,0.08512033584392875,-0.013528462108660638,-0.00128007931899231,-0.0005936812981480901,-0.000840072416426231,-0.0688780407017042
text_color add,0.03742410010914233,-0.01438005929015726,-0.002665557775875154,-0.001885441264735351,-0.018297517132670138,-0.00019552464570566337
text_color add mana,0.032823468027883024,-0.014009647488973265,-0.00023522164882787142,-0.0008610728025890172,-0.017574158387666995,-0.00014336769982535417
text_color choice,-0.05882264142154181,0.151082225157553,0.34806741175045713,-0.37489953887257793,-0.46369142250698575,0.3982639658930969
text_color choose,0.07021882215477727,-0.18899784346169263,-0.019269775928985423,0.09503602403170455,0.1333660945820413,-0.09035332137784548
text_color chosen,0.06325406958082916,-0.014137117491591364,-0.008272969425133352,-0.03276736902668175,-0.01304504268952356,0.004968429052104529
text_color chosen color,0.08784275439961452,-0.011988893869467537,-0.00033709384447846134,-0.00018170203651629973,-0.0005490116221248773,-0.07478605302702525
text_color colors,-0.03766355786208718,0.026635480165506657,0.4217158407449333,-0.23756472831429673,-0.12571150243000465,-0.04741153230405394
text_color colors choice,-0.03766355786208718,0.026635480165506657,0.4217158407449333,-0.23756472831429673,-0.12571150243000465,-0.04741153230405394
text_color commander,0.006764543135533407,-0.005521975855477968,-0.0004797188764771231,-0.0003789902435075365,-0.00028356295353705255,-0.00010029520653386998
text_color commander color,0.006764543135533407,-0.005521975855477968,-0.0004797188764771231,-0.0003789902435075365,-0.00028356295353705255,-0.00010029520653386998
text_color destroy,-0.09581677483624994,0.027537205703616896,0.16978542078017753,-0.2717708757316073,0.40654397944861603,-0.23627895536456475
text_color enchanted,-0.01683343100868087,-0.05839725098030081,-0.13345781861103473,0.26678065560981795,-0.07192450405617937,0.013832349046387556
text_color equip,-0.0704999938567693,-0.03399694681515918,-0.00897639329091396,-0.21239413983552854,0.33961907487272047,-0.01375160107435324
text_color exile,0.2721575124892697,-0.049236106827941765,0.1753041477744565,-0.04126189060309208,-0.23182209854437483,-0.12514156428830878
text_color flying,-0.0047344840687823415,-0.1259311552482917,0.12837061795167543,-0.012481871471589752,-0.03607354695161061,0.050850439788599
text_color gain,0.12035145622565252,-0.18443837808106123,-0.06167442221047848,0.05178134463687989,-0.07401226839430768,0.14799226782330613
text_color gain life,0.007150555383591205,-0.15615919544449425,-0.0023504087953438732,-0.0036534877016639504,-0.04214857790506204,0.19716111446297044
text_color identity,0.008151606959204919,-0.006152215885018623,-0.0007072636400361326,-0.00044700288170443884,-0.0004998510414164168,-0.0003452735110292274
text_color mana,0.0335703113422145,0.1936744618313113,-0.09790326448052193,0.19696007565110857,-0.2202098258928971,-0.106091758451212
text_color mana spent,0.029760673926562037,0.035254038037462264,-0.0031514706288469745,-0.08097170065291014,-0.10329990445000088,0.12240836376773717
text_color number,-0.001869918972627389,0.10781895524236698,-0.03806166612335387,-0.054025515217006534,-0.01065513754337119,-0.0032067173860090897
text_color pay,0.026087625331524037,-0.050460902083598075,0.04570695934265656,-0.009343525655706666,-0.006005682562500771,-0.005984474372377083
text_color permanents,-0.05525016895453784,-0.02834347943675547,0.1866706352964062,-0.00017425354050675649,-0.14257409849894592,0.039671365134342954
text_color sacrifice,-0.014461712074046345,-0.050775452879081036,0.23777461201944494,-0.059914302590986505,-0.18925486603166242,0.0766317215563321
text_color spells,-0.0133875179669648,-0.02306296190071225,-0.2700626410788555,0.37314884228517503,-0.02084779866133672,-0.04578792267731563
text_color spend,0.02333657911113726,-0.14732214629530907,0.02623697247153446,0.10786635029206759,-0.06700451706974246,0.056886761490309065
text_color spend mana,0.02333657911113726,-0.14732214629530907,0.02623697247153446,0.10786635029206759,-0.06700451706974246,0.056886761490309065
text_color tap,0.08088034083537103,0.012021719075262812,-0.07160244201977285,-0.009526063711308073,-0.0029513222755568557,-0.008822231903996437
text_color white,-0.039782531251157896,-0.005073038870402348,-0.014880001505323164,-0.03840810660917388,-0.019518959959393685,0.11766263819545231
text_color word,-0.050506847849973786,-0.026894134535396526,0.328223844736984,-0.048643991358784916,-0.08330955604094771,-0.11886931495188173
text_colorless,1.797201178110027,-0.26807752691415143,-0.09330092311091331,-0.678595457541021,-0.638483058206353,-0.11874421233756108
text_colorless construct,0.06925900337662379,0.07801769025113783,0.04052418506971371,0.09087803394044687,-0.03703823485907733,-0.2416406777788434
text_colorless construct artifact,0.06925900337662379,0.07801769025113783,0.04052418506971371,0.09087803394044687,-0.03703823485907733,-0.2416406777788434
text_colorless eldrazi,-0.15157746107477388,-0.04286565262774416,0.31685629781524843,0.13243366266686477,0.03934516044368461,-0.29419200722327654
text_colorless eldrazi scion,0.056871790167048124,-0.030384502421680087,-0.00930288997786418,-0.031262954338428926,0.017664046492187346,-0.0035854899212607546
text_colorless eldrazi spawn,-0.37987379243299385,0.09903895754594857,-0.1408272757024993,0.32437602929972115,0.11442511325291879,-0.01713903196308586
text_colorless golem,0.007892209531998342,-0.002225922067627963,-0.00018265665910306993,-0.0027306454224637565,-0.0001136896126127512,-0.0026392957701909503
text_colorless golem artifact,0.007892209531998342,-0.002225922067627963,-0.00018265665910306993,-0.0027306454224637565,-0.0001136896126127512,-0.0026392957701909503
text_colorless mana,0.5571155955650243,-0.22143984782869544,-0.27342272635320125,0.12211837380007103,-0.2435210149927089,0.05914961980949615
text_colorless myr,0.02551329299176581,-0.11796488253859894,-0.11980054356387465,-0.0706257999066707,-0.028276988082981017,0.31115492110035414
text_colorless myr artifact,0.02551329299176581,-0.11796488253859894,-0.11980054356387465,-0.0706257999066707,-0.028276988082981017,0.31115492110035414
text_colorless phyrexian,0.0730465395947839,0.12196339477331525,-0.08041929846172743,-0.06398379168149347,-0.17632726128203952,0.12572041705715717
text_colorless phyrexian golem,-0.0814918367182582,0.12740186355391692,-0.07450488841156996,-0.06255371025231803,-0.0689222925523754,0.16007086438060705
text_colorless servo,-0.000135896892105598,-0.09905108449546111,-0.21345202686496276,-0.10443379884014116,0.2660773527489791,0.15099545434369374
text_colorless servo artifact,-0.000135896892105598,-0.09905108449546111,-0.21345202686496276,-0.10443379884014116,0.2660773527489791,0.15099545434369374
text_colorless spirit,-0.10055886212713139,0.23733688398500297,-0.1831648734465654,0.061161240991096946,-0.12387479528691889,0.10910040588451382
text_colorless spirit token,-0.06941862241497805,0.07407699408184314,-0.1828496295448243,0.07116421964678761,-0.10682666097367965,0.21385369920485636
text_colorless thopter,-0.11916879818859362,-0.08061399436011416,0.17503600003347017,0.24035076488769652,-0.05612440058481451,-0.15947957178765254
text_colorless thopter artifact,-0.11916879818859362,-0.08061399436011416,0.17503600003347017,0.24035076488769652,-0.05612440058481451,-0.15947957178765254
text_colors,0.03660932095393225,0.686738616073896,-0.024427970025116093,-0.47862419522813804,-0.22884959410922345,0.008553822334651823
text_colors choice,-0.03766355786208718,0.026635480165506657,0.4217158407449333,-0.23756472831429673,-0.12571150243000465,-0.04741153230405394
text_colors mana,0.04049369651769842,-0.04948967133660986,-0.014295723795793336,-0.03957520495004901,0.026367749426272638,0.036499154138481676
text_colors mana spent,0.04049369651769842,-0.04948967133660986,-0.014295723795793336,-0.03957520495004901,0.026367749426272638,0.036499154138481676
text_colors spend,0.021809634213755254,-0.14299221513823496,-0.013704942506564375,0.1406078147525423,-0.004971235620783483,-0.0007490557007144781
text_colors spend mana,0.021809634213755254,-0.14299221513823496,-0.013704942506564375,0.1406078147525423,-0.004971235620783483,-0.0007490557007144781
text_colors types,0.2288380334967153,-0.036199882883389975,0.013250745362243967,-0.004892338632740271,-0.01980604003275401,-0.18119051731007
text_colossus,0.31268648184443426,0.49376645537796104,-0.17532289097441559,-0.29649502108494846,-0.17116177748516798,-0.16347324767786747
text_combat,0.015345039091629351,-0.04225869350006832,0.07583063124109682,0.15387561140329206,-0.25473642596748913,0.05194383773153543
text_combat +1/+1,0.06114274121234805,0.058896201113542504,-0.0518141874881762,-0.13512542206670708,-0.10480170517470767,0.17170237240369624
text_combat +1/+1 counter,0.0708790547094908,0.1685860249007624,-0.017499702891680072,-0.10055505317151989,-0.09439370545283308,-0.027016618094224502
text_combat able,0.24359034206145663,-0.38189329928220345,0.11869749666809765,0.849181918464904,-0.3193246625748542,-0.5102517953373591
text_combat able attack,-0.01839890652417033,-0.061047054847426396,0.3403758067201096,-0.21873195928949515,-0.01309902646080394,-0.029098859598219225
text_combat able attacks,-0.014172065099963785,-0.08171292922028354,0.2180590909783744,-0.24905157857170176,-0.008930913324859839,0.13580839523843127
text_combat able enchanted,-0.014670897891681477,0.00941895318129927,0.18888561783925653,0.09197523215672428,-0.22955988889725953,-0.0460490163883394
text_combat blockers,-0.033370858193563356,-0.07953719104004857,-0.22218328101979454,0.3865329553808327,-0.11709805178219582,0.06565642665477751
text_combat blockers declared,-0.033370858193563356,-0.07953719104004857,-0.22218328101979454,0.3865329553808327,-0.11709805178219582,0.06565642665477751
text_combat choose,0.06385219193514247,0.19124684444430284,-0.16397137781946455,0.059167889683956504,-0.10715295912867782,-0.04314258911526663
text_combat create,-0.0005418295786557527,0.00703695985178974,-0.09234520349034356,0.14039998184900188,-0.017036441555453877,-0.03751346707633445
text_combat damage,0.05949824388390519,0.3734302909199191,0.3734987838941199,-0.7028665041393999,-0.17686498187266664,0.07330416731411302
text_combat damage +1/+1,0.02593990130228376,-0.09561877555279003,0.04087178539823066,0.4203567334641947,-0.27254706105648624,-0.11900258355543773
text_combat damage choose,-0.004085879894235934,-0.03699179432353953,-0.03371868102095331,0.04424969324601457,-0.09236177925821905,0.12290844125093046
text_combat damage controller,0.0645854211798673,0.120273078595426,-0.05111430912471434,-0.36789393706453594,-0.04564041604072159,0.2797901624546848
text_combat damage create,-0.19686719665549451,0.11363930859329564,0.030669383640518775,-0.23620776513323882,0.21287429127515975,0.07589197827975452
text_combat damage deal,-0.040443934936207335,0.1495341679483091,-0.1738897515757468,-0.08349760490862297,-0.06476859738200717,0.21306572085427763
text_combat damage deals,0.053927119485422954,0.17163130643670763,-0.060519334946805184,-0.6168116639640767,0.3567484674577585,0.09502410553100107
text_combat damage dealt,0.019529872288024292,0.30079835344185696,-0.15465888362714003,-0.09947301101899604,0.2589213629892304,-0.32511769407298174
text_combat damage destroy,0.2732175307583929,0.17869973012825477,-0.0931822754923476,-0.3108859254920542,0.24854933531223036,-0.2963983952144812
text_combat damage discards,0.08053499007341036,-0.051040708612961054,-0.2862335070860443,-0.11826939946812602,0.5239339428949584,-0.14892531780122095
text_combat damage draw,0.38386211526583386,0.3695512373211079,0.3552784458406069,-0.43868901445820635,-0.2792599588484492,-0.39074282512088093
text_combat damage equal,-0.0026134489445382458,0.22670377280035933,-0.07405683507987419,-0.016253717331771472,-0.024542505465259774,-0.10923726597891381
text_combat damage exile,0.009750380002359116,-0.018123883892904574,-0.21407714609894143,0.08558788120348226,0.05888012165015167,0.07798264713585011
text_combat damage exiles,0.00764912404432796,-0.004088773482207612,-0.02468639354063242,-0.003029102431517839,0.024477009938248705,-0.00032186452821931637
text_combat damage gain,0.11182827724260123,-0.08547508859625079,-0.09545428058573158,0.15552754653212994,-0.3877354349787463,0.3013089803859835
text_combat damage isn,-0.008203786441479038,0.017847089857598326,-0.12636051000750254,0.03091689300560829,-0.029945063232464215,0.11574537681824085
text_combat damage loses,0.1310042167861022,0.19314138394180475,-0.07341481017854702,-0.04386437416120649,-0.19175509167141447,-0.015111324716741086
text_combat damage mills,-0.0059424728664949624,-0.0403850317145669,0.06191510209626723,-0.20030549612803078,0.21793311253948833,-0.03321521392667105
text_combat damage planeswalker,-0.18684428326152247,0.4037697734245144,-0.2538568622870331,0.04614429790044547,-0.19562658325607485,0.18641365747965377
text_combat damage remove,0.007763258005805095,0.2966563728015268,-0.18771753021877594,-0.008431986899258571,-0.07555716927286589,-0.032712944416434867
text_combat damage return,-0.009306199229989359,-0.3505665921579171,0.14213645713269224,0.0934283712841194,0.17864234672320725,-0.05433438375210056
text_combat damage sacrifice,-0.3465520321445736,0.11776915612024368,0.26861671764610107,-0.11824183160304841,0.05824151824721384,0.020166471734048837
text_combat damage strike,0.17482741083840106,0.021991594174116478,-0.05481287787307966,-0.4461754243396506,0.011235372915951496,0.2929339242842579
text_combat damage tap,-0.0018293910328908319,0.20971071408974545,-0.09505727225790948,-0.03812118152395229,-0.029457282691283233,-0.04524558658370529
text_combat damage weren,-0.035995017370266134,0.28123980783676994,-0.17929568645802782,0.06962462263802192,-0.07813999512598918,-0.05743373152051399
text_combat destroy,-0.011915805859538636,0.3616835756585735,-0.1586559341485302,-0.010459934839025634,0.06561579495016058,-0.24626769576163007
text_combat destroy blocked,-0.011915805859538636,0.3616835756585735,-0.1586559341485302,-0.010459934839025634,0.06561579495016058,-0.24626769576163007
text_combat exile,-0.009760324763803003,-0.12762137440727866,0.39721958802361157,-0.2015124339236302,-0.1605052627223626,0.10217980779345955
text_combat pay,-0.004105678943168944,0.42362953922184343,-0.2283759158731322,-0.5275941124711749,-0.02755785742735837,0.36400402549297045
text_combat phase,-0.01839191996129416,-0.1569481829085755,-0.21222811349706466,0.35635364911610773,0.11365181349384305,-0.08243724624301292
text_combat return,0.10339304148532237,-0.015517385213050567,0.02313585746484641,-0.02469417843605834,0.02439381184488002,-0.11071114714593924
text_combat tap,0.07861719094825695,0.335521135264085,-0.08974101838079813,-0.1128573449240543,-0.02274879031691592,-0.18879117259057052
text_combination,0.033566817958419023,-0.05975006307896356,-0.12387518009566802,0.18489252274893875,0.07197138875974622,-0.10680548629247053
text_combination colors,0.038980832366659494,0.1196120904143256,-0.10255708418048105,0.09343781781898645,-0.0438648818506774,-0.1056087745688154
text_combination colors spend,0.020895392618784255,-0.1427550477661737,-0.01369188067876641,0.1406978778596251,-0.0046412776856519285,-0.000505064347825425
text_comes,0.1731098858426412,-0.1427666620507958,-0.1338883381122788,0.1321526319547765,0.00880866915839952,-0.03741618679273928
text_comes step,-0.0003293487848781468,-0.002493786131187121,-0.00034660206142199363,0.005659627532858935,-0.00039541718046141134,-0.0020944733749103015
text_command,0.0002482192402942628,-0.03237979340625685,0.04845761823818873,-0.26165077865555114,0.573840587153834,-0.32851585257051114
text_command zone,0.00793115062420424,0.45257236525344996,0.03512455258997115,0.027962478542735918,-0.293965123831164,-0.22962542317919946
text_command zone game,-0.032325224197997354,0.06908885450339078,-0.03896119374758081,0.01463067678167715,0.004609585981309137,-0.017042699320797976
text_commander,0.23142853872817123,-0.28339546299729296,-0.36296566805184505,-0.06612006698399123,0.1746592544824796,0.3063934048224729
text_commander attacks,0.1962911668654571,-0.2612937496095724,-0.07616009604226975,-0.007001696215750936,-0.3268402963910825,0.4750046713932035
text_commander choose,0.21004850088561927,-0.05016651456232749,-0.03722899632949735,0.06302160295735723,-0.13288586482645837,-0.052788728124696864
text_commander color,0.006764543135533407,-0.005521975855477968,-0.0004797188764771231,-0.0003789902435075365,-0.00028356295353705255,-0.00010029520653386998
text_commander color identity,0.006764543135533407,-0.005521975855477968,-0.0004797188764771231,-0.0003789902435075365,-0.00028356295353705255,-0.00010029520653386998
text_commander command,-0.042210017653310665,-0.04736766357964311,0.2652502815043576,0.029688510803880113,-0.03357583497886784,-0.1717852760964158
text_commander command zone,-0.042210017653310665,-0.04736766357964311,0.2652502815043576,0.029688510803880113,-0.03357583497886784,-0.1717852760964158
text_commanders,0.05725767672217326,0.22663572058552714,-0.05481740834737265,-0.23121941973150734,-0.2868652507307272,0.2890086815019043
text_commanders partner,0.029759538862489034,0.11170392926483104,-0.10942136103638433,-0.0836645229764147,0.07224563940911631,-0.02062322352363642
text_commando,-0.005928675735926361,-0.4890591083950561,-0.013502543019665822,0.43047094989848866,0.7626027889537109,-0.6845834117015547
text_common,-0.14760501962219622,-0.2453361299873169,-0.12733112074732944,0.0846766147305596,0.12227954463118837,0.3133161109951298
text_common color,-0.0729036932828682,-0.02424741950385287,-0.050715559719977744,0.013887503264326143,-0.09303002720788382,0.22700919645024922
text_common color permanents,-0.0657806407520124,-0.024200045675756676,-0.04824305342100363,0.01715576237748665,-0.09290076629191682,0.21396874376320202
text_companion,0.01945328371571368,-0.05144118507400846,-0.1730523811472168,-0.31411872269277963,-0.17324327854041727,0.692402283738712
text_completed,-0.07541044661181233,0.09955633738479017,-0.025220459412039996,-0.265346542980721,0.13323358233269839,0.13318752928709376
text_completed dungeon,-0.07539201019235096,0.09959896126703306,0.033361532148680324,-0.26532831731810735,0.0744705949876323,0.13328923910712184
text_conclave,0.014305380136291776,-0.04800424868618083,-0.06070853228076474,-0.05761067632687136,-0.0914573899338591,0.24347546709138398
text_confluence,-0.0014419916476617143,0.0006031577186344049,-0.0001625089390076501,0.001581199813299944,-0.0005151102041641771,-6.474674110081064e-05
text_confluence choose,-0.001375984846639346,0.001297024404243851,-0.0001446321479794609,0.0004601496764011448,-0.000191776614717449,-4.478047130880638e-05
text_confluence choose choose,-0.001375984846639346,0.001297024404243851,-0.0001446321479794609,0.0004601496764011448,-0.000191776614717449,-4.478047130880638e-05
text_conjure,-0.3751348227125391,0.2987680061048547,0.5875504499189311,-0.5287120799082874,0.012503983850222417,0.005024462746786936
text_conjure duplicate,-0.0026523405926126564,0.22647585007916876,0.38836791615036054,-0.15496118325625888,-0.1577413576625919,-0.2994888847180562
text_conjure named,-0.02201651442719527,-0.4262883525635724,0.12639462813253446,-0.17011551457408694,0.42391237722397884,0.06811337620834448
text_conjurer,0.04103968713795401,-0.21732807947582536,0.19330323500751145,-0.1517942981169971,0.3825003581744306,-0.24772090272707897
text_connives,-0.27577124287395655,-0.022117154016377552,0.1893225591367846,-0.17939369132568536,0.13559112279036015,0.15236840628887152
text_connives draw,-0.0007598776995111778,-0.014666709710074588,-0.23779273316233837,-0.14820599446578625,0.17776389116731797,0.2236614238703913
text_connives draw discard,-0.0007598776995111778,-0.014666709710074588,-0.23779273316233837,-0.14820599446578625,0.17776389116731797,0.2236614238703913
text_consists,-0.022243461889128957,-0.0925458019475595,0.1182643004612063,-0.04128267457889118,0.06953529743827862,-0.03172765948390448
text_consists cleric,-0.022243461889128957,-0.0925458019475595,0.1182643004612063,-0.04128267457889118,0.06953529743827862,-0.03172765948390448
text_consists cleric rogue,-0.022243461889128957,-0.0925458019475595,0.1182643004612063,-0.04128267457889118,0.06953529743827862,-0.03172765948390448
text_constellation,-0.13887683293576952,0.14628801960179486,0.03352382331270209,0.028699009975748025,0.14821687320519297,-0.21785089315967293
text_constellation enchantment,-0.0011477282013432435,0.0008526980623582816,0.20130721215808817,-0.06278143364339155,-0.062455496924434035,-0.07577525145127881
text_construct,0.2877048962479658,0.22069538923032941,-0.09128438146889677,-0.004218597992784582,-0.0839799502259138,-0.3289173557906931
text_construct artifact,0.1408283450485144,0.24200985116413534,-0.05204676089124996,0.03269771409688009,-0.06553509060001513,-0.2979540588182609
text_construct artifact token,0.10326166115049128,0.0679539024828469,0.03640650546648885,0.09020092110992026,-0.037640896362327425,-0.26018209384743163
text_consulate,0.1812330225138852,-0.15255951664831616,-0.21829723897291528,-0.17019980917032457,-0.10460164012690104,0.46442518240457936
text_consuming,0.183192422745067,-0.3305100331538087,-0.056818588306651895,0.5655759895375263,-0.11272329175829188,-0.24871649906384377
text_continuously,0.08093151719325548,-0.058137395209723476,-0.009645090088421425,0.11243167410443063,0.03474621769293432,-0.16032692369248136
text_controlled,0.0148224818993346,-0.13410122769192,0.18440656464540917,-0.31700378481788954,0.3036559402518456,-0.05177997428677232
text_controlled left,-0.014935756266783954,0.07181102284627104,-0.15703711205261478,-0.15450753006709322,-0.0968851263432394,0.3515545018834492
text_controller,0.05619430383674667,0.041751837689124834,0.8193948570650745,-0.38547203623816584,-0.19933953569637444,-0.3325294266563812
text_controller adds,0.029680555698575244,0.20015821431546862,-0.11022110914366237,-0.015543382908606736,-0.09047053286825338,-0.013603745093527337
text_controller adds additional,0.019849709326799747,0.20951575157607488,-0.11010333005959443,-0.015306035185850398,-0.09038915628540997,-0.01356693937201833
text_controller blocked,0.09281196079115812,0.028697912245061085,-0.10969535914873155,-0.1415226818845564,-0.03685023788562631,0.16655840588269452
text_controller blocked blocking,0.04427039377231842,0.029798076159295014,-0.1049563803004554,0.04380489864980078,-0.029698655309886045,0.01678166702892628
text_controller controls,0.16994506630683107,0.250217099956612,-0.39533082888430604,-0.16243567025152444,-0.10808938875927619,0.24569372163165007
text_controller copy,-0.02518403132923989,0.18605461369702753,-0.1345806076109103,-0.07091349568164684,0.10770330697805361,-0.06307978605328163
text_controller copy encoded,-0.017350313229251964,-0.019672383839209436,-0.043442498434368496,-0.031109270566164242,0.15074912363125642,-0.03917465756226536
text_controller creates,0.006173307952761384,0.1377581109271942,0.28032576497185324,-0.12341106025852426,-0.2293749633197864,-0.07147116027350017
text_controller creates blue,-0.006222119309339085,-0.08170872691939739,0.31271662160649727,-0.09809365062969086,-0.010480915924389617,-0.11621120882367461
text_controller creates green,0.01855092159671234,-0.1700934042934417,0.5247628471213959,-0.07639173256530812,-0.1573604824427205,-0.13946814941665076
text_controller discards,-0.002069316840053391,-0.1837391387079567,0.23807464851547872,-0.14345917903087452,0.11223140905902423,-0.021038422995623068
text_controller draw,-0.004693060669592623,0.21881166480250533,0.005623332548670604,-0.0630431886568025,-0.06744746434486426,-0.08925128367991148
text_controller draws,-0.07068403020278939,0.22727228379886102,-0.10634573316457555,-0.19711599858670423,0.13708085368143447,0.009792624473773739
text_controller equal,-0.015884395355364095,-0.0758744856836243,-0.18318603999761846,0.5883932953617911,-0.2580058593170721,-0.055442515008105125
